day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
07日,11分 澤井 直人 12分 室町 仁紀 63分 室町 仁紀,8分 米田 隼也 44分 手塚 朋克,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,3,2,第12節56,東京ヴェルディユース,静岡学園高校,"8分,44分,11分,12分,63分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m56.html,2013
08日,23分 松尾 雄斗,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,0,第12節57,コンサドーレ札幌U-18,ＪＦＡアカデミー福島,23分,http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m57.html,2013
08日,18分 六本木 空 55分 オウンゴール 63分 青木 亮太,14分 宮本 航汰 25分 北川 航也 60分 鈴木 準弥 75分 北川 航也 81分 森主 麗司,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,3,5,第12節58,流通経済大学付属柏高校,清水エスパルスユース,"14分,25分,60分,75分,81分,18分,55分,63分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m58.html,2013
08日,,4分 木村 陸人  6分 下田 悠哉,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,2,第12節59,桐光学園高校,三菱養和ＳＣユース,"4分,6分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m59.html,2013
08日,81分 オウンゴール,31分 大竹 蓮 59分 川上 盛司,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,2,第12節60,青森山田高校,鹿島アントラーズユース,"31分,59分,81分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m60.html,2013
15日,,62分 杉山 雄太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,1,第13節61,清水エスパルスユース,コンサドーレ札幌U-18,62分,http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m61.html,2013
15日,,25分 李 相赫 36分 石井 光 62分 石井 光,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,3,第13節62,流通経済大学付属柏高校,青森山田高校,"25分,36分,62分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m62.html,2013
29日,69分 堀之内 航平 76分 鈴木 優磨,47分 澤井 直人 80分 澤井 直人 90+4分 林 昇吾,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,2,3,第13節63,鹿島アントラーズユース,東京ヴェルディユース,"47分,80分,90+4分,69分,76分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m63.html,2013
17日,77分 木下 諒 87分 金子 翔太,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,11月,,,2,0,第13節64,ＪＦＡアカデミー福島,桐光学園高校,"77分,87分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m64.html,2013
15日,4分 加納 澪 30分 須藤 駿介 72分 米田 隼也 83分 小寺 将意,10分 オウンゴール 15分 木村 陸人 18分 木村 陸人 40分 秋田 翼 85分 木村 陸人,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,4,5,第13節65,静岡学園高校,三菱養和ＳＣユース,"10分,15分,18分,40分,85分,4分,30分,72分,83分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m65.html,2013
21日,53分 小川 航基,25分 望月 勇哉 90+2分 高原 正旭,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,2,第14節66,桐光学園高校,静岡学園高校,"25分,90+2分,53分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m66.html,2013
22日,21分 三竿 健斗 71分 安西 幸輝,88分 森永 卓,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,2,1,第14節67,東京ヴェルディユース,流通経済大学付属柏高校,"88分,21分,71分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m67.html,2013
22日,,80分 山田 武典,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,1,第14節68,コンサドーレ札幌U-18,青森山田高校,80分,http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m68.html,2013
23日,45+2分 小池 龍太,63分 柳沢 拓弥 76分 岡田 匠馬,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,2,第14節70,ＪＦＡアカデミー福島,清水エスパルスユース,"63分,76分,45+2分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m70.html,2013
22日,33分 下田 悠哉,23分 堀之内 航平 45分 鈴木 優磨 54分 堀之内 航平,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,3,第14節69,三菱養和ＳＣユース,鹿島アントラーズユース,"23分,45分,54分,33分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m69.html,2013
05日,34分 色摩 雄貴 62分 大竹 蓮,15分 川崎 雅哉,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,2,1,第15節71,鹿島アントラーズユース,静岡学園高校,"15分,34分,62分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m71.html,2013
06日,54分 李 相赫,13分 小池 龍太 77分 平岡 将豪 83分 前田 拓海 86分 西川 智史,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,1,4,第15節72,青森山田高校,ＪＦＡアカデミー福島,"13分,77分,83分,86分,54分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m72.html,2013
06日,18分 青木 亮太 47分 青木 亮太 63分 立花 歩夢 86分 柴田 秀樹 90+1分 青木 亮太,71分 椿 健太郎,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,5,1,第15節73,流通経済大学付属柏高校,三菱養和ＳＣユース,"71分,18分,47分,63分,86分,90+1分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m73.html,2013
06日,90+3分 安西 幸輝 90+5分 品田 賢祐,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,2,0,第15節74,東京ヴェルディユース,コンサドーレ札幌U-18,"90+3分,90+5分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m74.html,2013
06日,11分 望月 大 35分 北川 航也 42分 北川 航也 49分 柳沢 拓弥 72分 鈴木 準弥,3分 中島 駿 21分 小川 航基 64分 今来 俊介 78分 小川 航基 86分 今来 俊介,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,10月,,,5,5,第15節75,清水エスパルスユース,桐光学園高校,"3分,21分,64分,78分,86分,11分,35分,42分,49分,72分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m75.html,2013
24日,17分 加納 澪 33分 吉田 健 45+1分 望月 勇哉,18分 森永 卓 53分 立花 歩夢 74分 立花 歩夢,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,11月,,,3,3,第16節76,静岡学園高校,流通経済大学付属柏高校,"18分,53分,74分,17分,33分,45+1分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m76.html,2013
24日,77分 北川 航也,83分 八戸 雄太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,11月,,,1,1,第16節77,清水エスパルスユース,青森山田高校,"83分,77分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m77.html,2013
24日,28分 金子 翔太 80分 金子 翔太,64分 中野 雅臣,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,11月,,,2,1,第16節78,ＪＦＡアカデミー福島,東京ヴェルディユース,"64分,28分,80分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m78.html,2013
24日,80分 内山 裕貴,74分 木村 陸人,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,11月,,,1,1,第16節79,コンサドーレ札幌U-18,三菱養和ＳＣユース,"74分,80分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m79.html,2013
24日,7分 大竹 蓮 22分 鈴木 優磨 32分 大橋 尚志 68分 大竹 蓮 73分 鈴木 優磨 90+1分 大竹 蓮 90+5分 阿部 翔,3分 中島 駿,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,11月,,,7,1,第16節80,鹿島アントラーズユース,桐光学園高校,"3分,7分,22分,32分,68分,73分,90+1分,90+5分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m80.html,2013
01日,45分 青木 亮太,64分 大橋 尚志,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,1,1,第17節82,流通経済大学付属柏高校,鹿島アントラーズユース,"64分,45分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m82.html,2013
01日,16分 橋本 峻弥 22分 丹代 藍人 49分 浅野 佑多 77分 橋本 峻弥,80分 イサカ ゼイン,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,12月,,,4,1,第17節81,青森山田高校,桐光学園高校,"80分,16分,22分,49分,77分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m81.html,2013
